id_partido,id_competicion,id_temporada,fecha,id_equipo_local,id_equipo_visitante,jornada,goles_equipo_local,goles_equipo_visitante
,LaLiga2,09/10_LaLiga2,2010-05-30,493,497,39.0,0,0
,LaLiga2,09/10_LaLiga2,2010-05-30,490,704,39.0,2,1
,LaLiga2,09/10_LaLiga2,2010-05-30,501,495,39.0,5,1
,LaLiga2,09/10_LaLiga2,2010-06-05,704,1962,40.0,1,2
,LaLiga2,09/10_LaLiga2,2010-06-05,466,488,40.0,3,1
,LaLiga2,09/10_LaLiga2,2010-06-05,576,475,40.0,1,3
,LaLiga2,09/10_LaLiga2,2010-06-05,1958,486,40.0,1,1
,LaLiga2,09/10_LaLiga2,2010-06-05,495,497,40.0,1,3
,LaLiga2,09/10_LaLiga2,2010-06-05,461,493,40.0,0,1
,LaLiga2,09/10_LaLiga2,2010-06-05,480,499,40.0,1,2
,LaLiga2,09/10_LaLiga2,2010-06-05,469,490,40.0,2,0
,LaLiga2,09/10_LaLiga2,2010-06-06,476,479,40.0,3,2
,LaLiga2,09/10_LaLiga2,2010-06-06,507,477,40.0,2,1
,LaLiga2,09/10_LaLiga2,2010-06-06,511,501,40.0,0,0
,LaLiga2,09/10_LaLiga2,2010-06-12,490,1958,41.0,1,0
,LaLiga2,09/10_LaLiga2,2010-06-13,488,480,41.0,3,1
,LaLiga2,09/10_LaLiga2,2010-06-13,475,466,41.0,2,0
,LaLiga2,09/10_LaLiga2,2010-06-13,486,576,41.0,2,1
,LaLiga2,09/10_LaLiga2,2010-06-13,1962,469,41.0,1,1
,LaLiga2,09/10_LaLiga2,2010-06-13,477,704,41.0,3,1
,LaLiga2,09/10_LaLiga2,2010-06-13,479,507,41.0,4,0
,LaLiga2,09/10_LaLiga2,2010-06-13,501,476,41.0,2,1
,LaLiga2,09/10_LaLiga2,2010-06-13,497,511,41.0,1,0
,LaLiga2,09/10_LaLiga2,2010-06-13,495,493,41.0,3,0
,LaLiga2,09/10_LaLiga2,2010-06-13,499,461,41.0,1,0
,LaLiga2,09/10_LaLiga2,2010-06-19,461,488,42.0,1,0
,LaLiga2,09/10_LaLiga2,2010-06-19,469,477,42.0,4,0
,LaLiga2,09/10_LaLiga2,2010-06-19,704,479,42.0,0,1
,LaLiga2,09/10_LaLiga2,2010-06-19,466,486,42.0,0,1
,LaLiga2,09/10_LaLiga2,2010-06-19,480,475,42.0,4,1
,LaLiga2,09/10_LaLiga2,2010-06-19,507,501,42.0,0,2
,LaLiga2,09/10_LaLiga2,2010-06-19,1958,1962,42.0,1,2
,LaLiga2,09/10_LaLiga2,2010-06-19,576,490,42.0,4,2
,LaLiga2,09/10_LaLiga2,2010-06-19,493,499,42.0,1,1
,LaLiga2,09/10_LaLiga2,2010-06-19,476,497,42.0,4,0
,LaLiga2,09/10_LaLiga2,2010-06-19,511,495,42.0,0,4
,LaLiga2,10/11_LaLiga2,2010-08-27,482,1958,1.0,3,0
,LaLiga2,10/11_LaLiga2,2010-08-28,466,1906,1.0,1,2
,LaLiga2,10/11_LaLiga2,2010-08-28,493,492,1.0,4,2
,LaLiga2,10/11_LaLiga2,2010-08-28,461,488,1.0,3,2
,LaLiga2,10/11_LaLiga2,2010-08-28,494,486,1.0,0,0
,LaLiga2,10/11_LaLiga2,2010-08-28,480,497,1.0,1,0
,LaLiga2,10/11_LaLiga2,2010-08-29,476,490,1.0,3,2
,LaLiga2,10/11_LaLiga2,2010-08-29,1962,479,1.0,1,1
,LaLiga2,10/11_LaLiga2,2010-08-29,495,487,1.0,1,1
,LaLiga2,10/11_LaLiga2,2010-08-29,503,511,1.0,1,4
,LaLiga2,10/11_LaLiga2,2010-08-29,469,467,1.0,4,1
,LaLiga2,10/11_LaLiga2,2010-09-04,511,480,2.0,0,1
,LaLiga2,10/11_LaLiga2,2010-09-04,488,493,2.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-04,486,461,2.0,0,0
,LaLiga2,10/11_LaLiga2,2010-09-04,1958,495,2.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-04,497,469,2.0,1,3
,LaLiga2,10/11_LaLiga2,2010-09-04,479,476,2.0,2,3
,LaLiga2,10/11_LaLiga2,2010-09-05,487,494,2.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-05,490,466,2.0,1,3
,LaLiga2,10/11_LaLiga2,2010-09-05,467,482,2.0,0,1
,LaLiga2,10/11_LaLiga2,2010-09-05,492,1962,2.0,1,2
,LaLiga2,10/11_LaLiga2,2010-09-05,1906,503,2.0,2,1
,LaLiga2,10/11_LaLiga2,2010-09-10,1962,488,3.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-11,466,479,3.0,3,2
,LaLiga2,10/11_LaLiga2,2010-09-11,480,469,3.0,0,2
,LaLiga2,10/11_LaLiga2,2010-09-11,494,1958,3.0,1,5
,LaLiga2,10/11_LaLiga2,2010-09-11,476,492,3.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-11,511,1906,3.0,5,1
,LaLiga2,10/11_LaLiga2,2010-09-11,461,487,3.0,4,1
,LaLiga2,10/11_LaLiga2,2010-09-11,495,467,3.0,2,1
,LaLiga2,10/11_LaLiga2,2010-09-12,482,497,3.0,4,0
,LaLiga2,10/11_LaLiga2,2010-09-12,503,490,3.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-12,493,486,3.0,3,1
,LaLiga2,10/11_LaLiga2,2010-09-17,1958,461,4.0,0,3
,LaLiga2,10/11_LaLiga2,2010-09-18,1906,480,4.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-18,487,493,4.0,3,1
,LaLiga2,10/11_LaLiga2,2010-09-18,486,1962,4.0,0,1
,LaLiga2,10/11_LaLiga2,2010-09-18,492,466,4.0,0,2
,LaLiga2,10/11_LaLiga2,2010-09-18,479,503,4.0,0,2
,LaLiga2,10/11_LaLiga2,2010-09-18,490,511,4.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-19,469,482,4.0,2,1
,LaLiga2,10/11_LaLiga2,2010-09-19,467,494,4.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-19,488,476,4.0,0,1
,LaLiga2,10/11_LaLiga2,2010-09-19,497,495,4.0,0,0
,LaLiga2,10/11_LaLiga2,2010-09-24,503,492,5.0,2,0
,LaLiga2,10/11_LaLiga2,2010-09-25,495,469,5.0,2,1
,LaLiga2,10/11_LaLiga2,2010-09-25,461,467,5.0,1,1
,LaLiga2,10/11_LaLiga2,2010-09-25,493,1958,5.0,2,3
,LaLiga2,10/11_LaLiga2,2010-09-25,476,486,5.0,4,0
,LaLiga2,10/11_LaLiga2,2010-09-25,511,479,5.0,1,2
,LaLiga2,10/11_LaLiga2,2010-09-26,480,482,5.0,2,2
,LaLiga2,10/11_LaLiga2,2010-09-26,1962,487,5.0,1,1
,LaLiga2,10/11_LaLiga2,2010-09-26,466,488,5.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-26,1906,490,5.0,1,0
,LaLiga2,10/11_LaLiga2,2010-09-26,494,497,5.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-01,1958,1962,6.0,0,1
,LaLiga2,10/11_LaLiga2,2010-10-02,469,494,6.0,3,0
,LaLiga2,10/11_LaLiga2,2010-10-02,497,461,6.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-02,486,466,6.0,1,2
,LaLiga2,10/11_LaLiga2,2010-10-02,488,503,6.0,0,2
,LaLiga2,10/11_LaLiga2,2010-10-03,487,476,6.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-03,479,1906,6.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-03,490,480,6.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-03,467,493,6.0,2,1
,LaLiga2,10/11_LaLiga2,2010-10-03,492,511,6.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-04,482,495,6.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-09,476,1958,7.0,3,0
,LaLiga2,10/11_LaLiga2,2010-10-09,480,495,7.0,1,0
,LaLiga2,10/11_LaLiga2,2010-10-09,461,469,7.0,2,2
,LaLiga2,10/11_LaLiga2,2010-10-09,511,488,7.0,2,2
,LaLiga2,10/11_LaLiga2,2010-10-09,466,487,7.0,3,0
,LaLiga2,10/11_LaLiga2,2010-10-10,1962,467,7.0,1,2
,LaLiga2,10/11_LaLiga2,2010-10-10,503,486,7.0,1,3
,LaLiga2,10/11_LaLiga2,2010-10-10,490,479,7.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-10,493,497,7.0,0,0
,LaLiga2,10/11_LaLiga2,2010-10-10,494,482,7.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-10,1906,492,7.0,3,1
,LaLiga2,10/11_LaLiga2,2010-10-15,497,1962,8.0,0,2
,LaLiga2,10/11_LaLiga2,2010-10-16,469,493,8.0,2,1
,LaLiga2,10/11_LaLiga2,2010-10-16,486,511,8.0,0,0
,LaLiga2,10/11_LaLiga2,2010-10-16,488,1906,8.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-16,495,494,8.0,0,1
,LaLiga2,10/11_LaLiga2,2010-10-16,1958,466,8.0,2,2
,LaLiga2,10/11_LaLiga2,2010-10-16,487,503,8.0,3,1
,LaLiga2,10/11_LaLiga2,2010-10-17,467,476,8.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-17,482,461,8.0,3,0
,LaLiga2,10/11_LaLiga2,2010-10-17,479,480,8.0,0,0
,LaLiga2,10/11_LaLiga2,2010-10-17,492,490,8.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-22,503,1958,9.0,3,1
,LaLiga2,10/11_LaLiga2,2010-10-23,476,497,9.0,0,0
,LaLiga2,10/11_LaLiga2,2010-10-23,466,467,9.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-23,511,487,9.0,1,0
,LaLiga2,10/11_LaLiga2,2010-10-23,1906,486,9.0,0,1
,LaLiga2,10/11_LaLiga2,2010-10-23,479,492,9.0,2,2
,LaLiga2,10/11_LaLiga2,2010-10-23,480,494,9.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-23,493,482,9.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-23,461,495,9.0,2,1
,LaLiga2,10/11_LaLiga2,2010-10-24,1962,469,9.0,0,3
,LaLiga2,10/11_LaLiga2,2010-10-24,490,488,9.0,1,0
,LaLiga2,10/11_LaLiga2,2010-10-29,497,466,10.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-30,482,1962,10.0,1,0
,LaLiga2,10/11_LaLiga2,2010-10-30,495,493,10.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-30,467,503,10.0,5,0
,LaLiga2,10/11_LaLiga2,2010-10-30,1958,511,10.0,2,0
,LaLiga2,10/11_LaLiga2,2010-10-30,486,490,10.0,0,0
,LaLiga2,10/11_LaLiga2,2010-10-30,494,461,10.0,3,2
,LaLiga2,10/11_LaLiga2,2010-10-31,469,476,10.0,4,0
,LaLiga2,10/11_LaLiga2,2010-10-31,487,1906,10.0,1,3
,LaLiga2,10/11_LaLiga2,2010-10-31,488,479,10.0,1,1
,LaLiga2,10/11_LaLiga2,2010-10-31,492,480,10.0,1,0
,LaLiga2,10/11_LaLiga2,2010-11-05,480,461,11.0,2,2
,LaLiga2,10/11_LaLiga2,2010-11-06,490,487,11.0,2,1
,LaLiga2,10/11_LaLiga2,2010-11-06,493,494,11.0,3,0
,LaLiga2,10/11_LaLiga2,2010-11-06,1962,495,11.0,1,0
,LaLiga2,10/11_LaLiga2,2010-11-06,476,482,11.0,3,0
,LaLiga2,10/11_LaLiga2,2010-11-06,503,497,11.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-06,511,467,11.0,2,1
,LaLiga2,10/11_LaLiga2,2010-11-06,1906,1958,11.0,4,1
,LaLiga2,10/11_LaLiga2,2010-11-06,479,486,11.0,2,0
,LaLiga2,10/11_LaLiga2,2010-11-07,466,469,11.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-07,492,488,11.0,0,2
,LaLiga2,10/11_LaLiga2,2010-11-12,1958,490,12.0,1,0
,LaLiga2,10/11_LaLiga2,2010-11-13,467,1906,12.0,4,1
,LaLiga2,10/11_LaLiga2,2010-11-13,461,493,12.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-13,495,476,12.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-13,469,503,12.0,3,1
,LaLiga2,10/11_LaLiga2,2010-11-13,486,492,12.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-13,488,480,12.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-14,482,466,12.0,3,2
,LaLiga2,10/11_LaLiga2,2010-11-14,494,1962,12.0,3,2
,LaLiga2,10/11_LaLiga2,2010-11-14,497,511,12.0,3,0
,LaLiga2,10/11_LaLiga2,2010-11-15,487,479,12.0,2,1
,LaLiga2,10/11_LaLiga2,2010-11-19,1906,497,13.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-20,1962,461,13.0,4,2
,LaLiga2,10/11_LaLiga2,2010-11-20,480,493,13.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-20,476,494,13.0,3,1
,LaLiga2,10/11_LaLiga2,2010-11-20,511,469,13.0,2,1
,LaLiga2,10/11_LaLiga2,2010-11-20,488,486,13.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-21,503,482,13.0,4,0
,LaLiga2,10/11_LaLiga2,2010-11-21,466,495,13.0,3,1
,LaLiga2,10/11_LaLiga2,2010-11-21,490,467,13.0,3,2
,LaLiga2,10/11_LaLiga2,2010-11-21,479,1958,13.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-21,492,487,13.0,1,0
,LaLiga2,10/11_LaLiga2,2010-11-26,494,466,14.0,0,0
,LaLiga2,10/11_LaLiga2,2010-11-27,493,1962,14.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-27,461,476,14.0,2,1
,LaLiga2,10/11_LaLiga2,2010-11-27,495,503,14.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-27,486,480,14.0,2,2
,LaLiga2,10/11_LaLiga2,2010-11-28,467,479,14.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-28,487,488,14.0,1,1
,LaLiga2,10/11_LaLiga2,2010-11-28,1958,492,14.0,0,2
,LaLiga2,10/11_LaLiga2,2010-11-28,482,511,14.0,0,1
,LaLiga2,10/11_LaLiga2,2010-11-28,497,490,14.0,1,0
,LaLiga2,10/11_LaLiga2,2010-12-03,503,494,15.0,0,0
,LaLiga2,10/11_LaLiga2,2010-12-04,490,469,15.0,1,2
,LaLiga2,10/11_LaLiga2,2010-12-04,511,495,15.0,1,1
,LaLiga2,10/11_LaLiga2,2010-12-04,1906,482,15.0,0,0
,LaLiga2,10/11_LaLiga2,2010-12-04,479,497,15.0,3,3
,LaLiga2,10/11_LaLiga2,2010-12-04,488,1958,15.0,1,2
,LaLiga2,10/11_LaLiga2,2010-12-04,486,487,15.0,3,1
,LaLiga2,10/11_LaLiga2,2010-12-05,466,461,15.0,2,0
,LaLiga2,10/11_LaLiga2,2010-12-05,476,493,15.0,2,0
,LaLiga2,10/11_LaLiga2,2010-12-05,480,1962,15.0,3,1
,LaLiga2,10/11_LaLiga2,2010-12-08,469,1906,14.0,2,2
,LaLiga2,10/11_LaLiga2,2010-12-10,494,511,16.0,1,2
,LaLiga2,10/11_LaLiga2,2010-12-11,482,490,16.0,4,5
,LaLiga2,10/11_LaLiga2,2010-12-11,493,466,16.0,1,1
,LaLiga2,10/11_LaLiga2,2010-12-11,461,503,16.0,0,3
,LaLiga2,10/11_LaLiga2,2010-12-11,469,479,16.0,3,1
,LaLiga2,10/11_LaLiga2,2010-12-11,1958,486,16.0,1,1
,LaLiga2,10/11_LaLiga2,2010-12-11,487,480,16.0,0,1
,LaLiga2,10/11_LaLiga2,2010-12-12,1962,476,16.0,0,1
,LaLiga2,10/11_LaLiga2,2010-12-12,495,1906,16.0,2,2
,LaLiga2,10/11_LaLiga2,2010-12-12,497,492,16.0,3,0
,LaLiga2,10/11_LaLiga2,2010-12-12,467,488,16.0,6,1
,LaLiga2,10/11_LaLiga2,2010-12-17,503,493,17.0,3,1
,LaLiga2,10/11_LaLiga2,2010-12-18,480,476,17.0,1,1
,LaLiga2,10/11_LaLiga2,2010-12-18,486,467,17.0,0,0
,LaLiga2,10/11_LaLiga2,2010-12-18,487,1958,17.0,1,2
,LaLiga2,10/11_LaLiga2,2010-12-18,466,1962,17.0,1,0
,LaLiga2,10/11_LaLiga2,2010-12-18,490,495,17.0,0,1
,LaLiga2,10/11_LaLiga2,2010-12-18,479,482,17.0,1,0
,LaLiga2,10/11_LaLiga2,2010-12-18,492,469,17.0,0,3
,LaLiga2,10/11_LaLiga2,2010-12-18,488,497,17.0,0,0
,LaLiga2,10/11_LaLiga2,2010-12-19,511,461,17.0,5,2
,LaLiga2,10/11_LaLiga2,2010-12-19,1906,494,17.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-02,476,466,18.0,1,3
,LaLiga2,10/11_LaLiga2,2011-01-02,467,487,18.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-02,469,488,18.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-02,495,479,18.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-02,482,492,18.0,2,2
,LaLiga2,10/11_LaLiga2,2011-01-02,497,486,18.0,0,1
,LaLiga2,10/11_LaLiga2,2011-01-02,1958,480,18.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-02,493,511,18.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-02,461,1906,18.0,2,2
,LaLiga2,10/11_LaLiga2,2011-01-02,494,490,18.0,0,4
,LaLiga2,10/11_LaLiga2,2011-01-03,1962,503,18.0,2,3
,LaLiga2,10/11_LaLiga2,2011-01-07,1958,467,19.0,2,1
,LaLiga2,10/11_LaLiga2,2011-01-08,488,482,19.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-08,490,461,19.0,4,0
,LaLiga2,10/11_LaLiga2,2011-01-08,479,494,19.0,3,3
,LaLiga2,10/11_LaLiga2,2011-01-08,480,466,19.0,1,3
,LaLiga2,10/11_LaLiga2,2011-01-08,511,1962,19.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-08,1906,493,19.0,1,2
,LaLiga2,10/11_LaLiga2,2011-01-08,487,497,19.0,2,1
,LaLiga2,10/11_LaLiga2,2011-01-09,503,476,19.0,0,1
,LaLiga2,10/11_LaLiga2,2011-01-09,486,469,19.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-09,492,495,19.0,0,1
,LaLiga2,10/11_LaLiga2,2011-01-14,493,490,20.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-15,469,487,20.0,3,0
,LaLiga2,10/11_LaLiga2,2011-01-15,1962,1906,20.0,2,3
,LaLiga2,10/11_LaLiga2,2011-01-15,461,479,20.0,0,1
,LaLiga2,10/11_LaLiga2,2011-01-15,495,488,20.0,0,1
,LaLiga2,10/11_LaLiga2,2011-01-15,482,486,20.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-15,466,503,20.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-15,476,511,20.0,3,1
,LaLiga2,10/11_LaLiga2,2011-01-16,480,467,20.0,0,0
,LaLiga2,10/11_LaLiga2,2011-01-16,494,492,20.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-16,497,1958,20.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-21,503,480,21.0,0,0
,LaLiga2,10/11_LaLiga2,2011-01-22,487,482,21.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-22,1906,476,21.0,1,2
,LaLiga2,10/11_LaLiga2,2011-01-22,486,495,21.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-22,1958,469,21.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-22,467,497,21.0,2,1
,LaLiga2,10/11_LaLiga2,2011-01-22,511,466,21.0,0,4
,LaLiga2,10/11_LaLiga2,2011-01-23,492,461,21.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-23,490,1962,21.0,3,2
,LaLiga2,10/11_LaLiga2,2011-01-23,479,493,21.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-23,488,494,21.0,0,0
,LaLiga2,10/11_LaLiga2,2011-01-26,492,467,15.0,2,2
,LaLiga2,10/11_LaLiga2,2011-01-28,487,495,22.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-29,497,480,22.0,0,0
,LaLiga2,10/11_LaLiga2,2011-01-29,1958,482,22.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-29,486,494,22.0,1,0
,LaLiga2,10/11_LaLiga2,2011-01-29,488,461,22.0,0,0
,LaLiga2,10/11_LaLiga2,2011-01-29,479,1962,22.0,2,0
,LaLiga2,10/11_LaLiga2,2011-01-29,490,476,22.0,0,3
,LaLiga2,10/11_LaLiga2,2011-01-29,1906,466,22.0,1,1
,LaLiga2,10/11_LaLiga2,2011-01-29,511,503,22.0,1,2
,LaLiga2,10/11_LaLiga2,2011-01-30,467,469,22.0,3,0
,LaLiga2,10/11_LaLiga2,2011-01-30,492,493,22.0,3,3
,LaLiga2,10/11_LaLiga2,2011-02-04,503,1906,23.0,1,0
,LaLiga2,10/11_LaLiga2,2011-02-05,482,467,23.0,2,3
,LaLiga2,10/11_LaLiga2,2011-02-05,495,1958,23.0,0,2
,LaLiga2,10/11_LaLiga2,2011-02-05,461,486,23.0,1,1
,LaLiga2,10/11_LaLiga2,2011-02-05,493,488,23.0,2,1
,LaLiga2,10/11_LaLiga2,2011-02-05,1962,492,23.0,1,2
,LaLiga2,10/11_LaLiga2,2011-02-05,476,479,23.0,4,2
,LaLiga2,10/11_LaLiga2,2011-02-05,480,511,23.0,1,2
,LaLiga2,10/11_LaLiga2,2011-02-06,469,497,23.0,0,1
,LaLiga2,10/11_LaLiga2,2011-02-06,494,487,23.0,1,2
,LaLiga2,10/11_LaLiga2,2011-02-07,466,490,23.0,4,0
,LaLiga2,10/11_LaLiga2,2011-02-11,467,495,24.0,3,0
,LaLiga2,10/11_LaLiga2,2011-02-12,1906,511,24.0,3,0
,LaLiga2,10/11_LaLiga2,2011-02-12,469,480,24.0,1,4
,LaLiga2,10/11_LaLiga2,2011-02-12,497,482,24.0,0,1
,LaLiga2,10/11_LaLiga2,2011-02-12,1958,494,24.0,1,0
,LaLiga2,10/11_LaLiga2,2011-02-12,487,461,24.0,5,0
,LaLiga2,10/11_LaLiga2,2011-02-12,486,493,24.0,0,1
,LaLiga2,10/11_LaLiga2,2011-02-12,490,503,24.0,3,0
,LaLiga2,10/11_LaLiga2,2011-02-13,492,476,24.0,2,1
,LaLiga2,10/11_LaLiga2,2011-02-13,488,1962,24.0,2,0
,LaLiga2,10/11_LaLiga2,2011-02-13,479,466,24.0,0,0
,LaLiga2,10/11_LaLiga2,2011-02-18,493,487,25.0,3,1
,LaLiga2,10/11_LaLiga2,2011-02-19,476,488,25.0,1,1
,LaLiga2,10/11_LaLiga2,2011-02-19,480,1906,25.0,2,1
,LaLiga2,10/11_LaLiga2,2011-02-19,495,497,25.0,1,1
,LaLiga2,10/11_LaLiga2,2011-02-19,461,1958,25.0,2,2
,LaLiga2,10/11_LaLiga2,2011-02-19,1962,486,25.0,1,1
,LaLiga2,10/11_LaLiga2,2011-02-19,466,492,25.0,1,0
,LaLiga2,10/11_LaLiga2,2011-02-19,503,479,25.0,1,3
,LaLiga2,10/11_LaLiga2,2011-02-19,511,490,25.0,1,0
,LaLiga2,10/11_LaLiga2,2011-02-20,482,469,25.0,1,0
,LaLiga2,10/11_LaLiga2,2011-02-20,494,467,25.0,0,0
,LaLiga2,10/11_LaLiga2,2011-02-25,492,503,26.0,2,1
,LaLiga2,10/11_LaLiga2,2011-02-26,488,466,26.0,1,2
,LaLiga2,10/11_LaLiga2,2011-02-26,479,511,26.0,2,0
,LaLiga2,10/11_LaLiga2,2011-02-26,490,1906,26.0,4,6
,LaLiga2,10/11_LaLiga2,2011-02-26,482,480,26.0,2,0
,LaLiga2,10/11_LaLiga2,2011-02-26,497,494,26.0,1,1
,LaLiga2,10/11_LaLiga2,2011-02-26,467,461,26.0,5,2
,LaLiga2,10/11_LaLiga2,2011-02-26,1958,493,26.0,0,1
,LaLiga2,10/11_LaLiga2,2011-02-26,487,1962,26.0,4,0
,LaLiga2,10/11_LaLiga2,2011-02-27,486,476,26.0,4,1
,LaLiga2,10/11_LaLiga2,2011-02-27,469,495,26.0,2,0
,LaLiga2,10/11_LaLiga2,2011-03-01,1962,1958,27.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-01,511,492,27.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-01,1906,479,27.0,4,1
,LaLiga2,10/11_LaLiga2,2011-03-01,480,490,27.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-01,493,467,27.0,2,0
,LaLiga2,10/11_LaLiga2,2011-03-02,476,487,27.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-02,503,488,27.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-02,495,482,27.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-02,461,497,27.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-03,494,469,27.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-03,466,486,27.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-05,1958,476,28.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-05,495,480,28.0,0,2
,LaLiga2,10/11_LaLiga2,2011-03-05,467,1962,28.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-05,488,511,28.0,2,0
,LaLiga2,10/11_LaLiga2,2011-03-06,487,466,28.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-06,482,494,28.0,2,1
,LaLiga2,10/11_LaLiga2,2011-03-06,469,461,28.0,4,1
,LaLiga2,10/11_LaLiga2,2011-03-06,497,493,28.0,4,0
,LaLiga2,10/11_LaLiga2,2011-03-06,486,503,28.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-06,479,490,28.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-07,492,1906,28.0,1,4
,LaLiga2,10/11_LaLiga2,2011-03-11,480,479,29.0,2,1
,LaLiga2,10/11_LaLiga2,2011-03-12,493,469,29.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-12,511,486,29.0,2,0
,LaLiga2,10/11_LaLiga2,2011-03-12,1906,488,29.0,4,0
,LaLiga2,10/11_LaLiga2,2011-03-12,490,492,29.0,2,1
,LaLiga2,10/11_LaLiga2,2011-03-12,494,495,29.0,2,1
,LaLiga2,10/11_LaLiga2,2011-03-12,461,482,29.0,2,0
,LaLiga2,10/11_LaLiga2,2011-03-12,466,1958,29.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-12,503,487,29.0,0,0
,LaLiga2,10/11_LaLiga2,2011-03-13,476,467,29.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-13,1962,497,29.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-18,1958,503,30.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-19,497,476,30.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-19,495,461,30.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-19,469,1962,30.0,1,0
,LaLiga2,10/11_LaLiga2,2011-03-19,487,511,30.0,0,0
,LaLiga2,10/11_LaLiga2,2011-03-19,486,1906,30.0,1,1
,LaLiga2,10/11_LaLiga2,2011-03-19,492,479,30.0,1,2
,LaLiga2,10/11_LaLiga2,2011-03-19,494,480,30.0,0,1
,LaLiga2,10/11_LaLiga2,2011-03-20,467,466,30.0,1,1
